,X_unit_id,X_worker_id,fluency,grammaticality,semantic_adequacy,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize
146,1433935723,38153196,3,3,3,California | gemstone | Benitoite,webnlg,"the gemstone of california is benitoite .
",Astronaut,seen,1,1,1,human,1triple
147,1433935724,43913997,3,2,3,"Kerala | has to its northwest | Mahé,_India",adapt,"mahe, india is to the northwest of kerala.",University,seen,0.478,0.4779005496,50,neural,1triple
148,1433935724,6352345,3,1,3,"Kerala | has to its northwest | Mahé,_India",adapt,"mahe, india is to the northwest of kerala.",University,seen,0.478,0.4779005496,50,neural,1triple
149,1433935724,43942797,3,3,3,"Kerala | has to its northwest | Mahé,_India",adapt,"mahe, india is to the northwest of kerala.",University,seen,0.478,0.4779005496,50,neural,1triple
150,1433935724,38153196,3,3,3,"Kerala | has to its northwest | Mahé,_India",adapt,"mahe, india is to the northwest of kerala.",University,seen,0.478,0.4779005496,50,neural,1triple
151,1433935725,6352345,3,1,2,Bionico | region | Jalisco,pkuwriter,bionico is from the jalisco.,Food,seen,0.226,0.3877565146,50,neural,1triple
152,1433935725,43942797,3,3,3,Bionico | region | Jalisco,pkuwriter,bionico is from the jalisco.,Food,seen,0.226,0.3877565146,50,neural,1triple
153,1433935725,31613324,3,3,1,Bionico | region | Jalisco,pkuwriter,bionico is from the jalisco.,Food,seen,0.226,0.3877565146,50,neural,1triple
154,1433935726,6352345,1,1,2,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,upf-forge,the leader of azerbaijan is the prime minister of azerbaijan.,Monument,seen,0.652,0.4624326525,36.585,template,1triple
155,1433935726,43942797,3,3,3,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,upf-forge,the leader of azerbaijan is the prime minister of azerbaijan.,Monument,seen,0.652,0.4624326525,36.585,template,1triple
156,1433935726,20312760,3,3,3,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,upf-forge,the leader of azerbaijan is the prime minister of azerbaijan.,Monument,seen,0.652,0.4624326525,36.585,template,1triple
157,1433935727,6352345,2,1,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,vietnam,the league that a. d. isidro metapán play in is salvadoran primera división.,SportsTeam,seen,0.269,0.5375737922,65.854,template,1triple
158,1433935727,43942797,3,3,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,vietnam,the league that a. d. isidro metapán play in is salvadoran primera división.,SportsTeam,seen,0.269,0.5375737922,65.854,template,1triple
159,1433935727,20312760,1,1,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,vietnam,the league that a. d. isidro metapán play in is salvadoran primera división.,SportsTeam,seen,0.269,0.5375737922,65.854,template,1triple
160,1433935728,6352345,3,1,2,"Abradab | background | ""solo_singer""",upf-forge,abradab was a solo singer.,Artist,unseen,0.118,0.3387783896,63.158,template,1triple
161,1433935728,43942797,3,3,3,"Abradab | background | ""solo_singer""",upf-forge,abradab was a solo singer.,Artist,unseen,0.118,0.3387783896,63.158,template,1triple
162,1433935728,31613324,3,3,3,"Abradab | background | ""solo_singer""",upf-forge,abradab was a solo singer.,Artist,unseen,0.118,0.3387783896,63.158,template,1triple
163,1433935729,6352345,3,1,3,Denmark | demonym | Danes,upf-forge,danes live in denmark.,Airport,seen,0.152,0.2910678841,65.217,template,1triple
164,1433935729,43942797,3,3,3,Denmark | demonym | Danes,upf-forge,danes live in denmark.,Airport,seen,0.152,0.2910678841,65.217,template,1triple
165,1433935729,31613324,3,3,3,Denmark | demonym | Danes,upf-forge,danes live in denmark.,Airport,seen,0.152,0.2910678841,65.217,template,1triple
166,1433935730,6352345,1,1,1,"1001_Gaussia | formerName | ""1923 OAA907 XC""",melbourne,1001 gaussia is 1923 oaa907 xc.,CelestialBody,unseen,0.197,0.3901535922,52.941,neural,1triple
167,1433935730,43942797,3,2,2,"1001_Gaussia | formerName | ""1923 OAA907 XC""",melbourne,1001 gaussia is 1923 oaa907 xc.,CelestialBody,unseen,0.197,0.3901535922,52.941,neural,1triple
168,1433935730,20312760,2,2,2,"1001_Gaussia | formerName | ""1923 OAA907 XC""",melbourne,1001 gaussia is 1923 oaa907 xc.,CelestialBody,unseen,0.197,0.3901535922,52.941,neural,1triple
169,1433935731,6352345,1,1,2,"Orange_County,_California | country | United_States",pkuwriter,"united states is the country of the origin county, which is located in the united states.",City,seen,0.253,0.3833595814,100,neural,1triple
170,1433935731,43942797,3,3,3,"Orange_County,_California | country | United_States",pkuwriter,"united states is the country of the origin county, which is located in the united states.",City,seen,0.253,0.3833595814,100,neural,1triple
171,1433935731,20312760,1,1,1,"Orange_County,_California | country | United_States",pkuwriter,"united states is the country of the origin county, which is located in the united states.",City,seen,0.253,0.3833595814,100,neural,1triple
172,1433935732,6352345,3,1,3,Azerbaijan | leader | Artur_Rasizade,melbourne,artur rasizade is the leader of azerbaijan.,Monument,seen,0.809,1,27.273,neural,1triple
173,1433935732,43942797,3,3,3,Azerbaijan | leader | Artur_Rasizade,melbourne,artur rasizade is the leader of azerbaijan.,Monument,seen,0.809,1,27.273,neural,1triple
174,1433935732,40421145,3,3,3,Azerbaijan | leader | Artur_Rasizade,melbourne,artur rasizade is the leader of azerbaijan.,Monument,seen,0.809,1,27.273,neural,1triple
175,1433935733,6352345,1,1,1,Denmark | demonym | Danes,vietnam,the demonym for people living in the denmark is danes.,Airport,seen,0.236,0.4131958213,104.348,template,1triple
176,1433935733,43942797,3,3,3,Denmark | demonym | Danes,vietnam,the demonym for people living in the denmark is danes.,Airport,seen,0.236,0.4131958213,104.348,template,1triple
177,1433935733,40421145,3,3,3,Denmark | demonym | Danes,vietnam,the demonym for people living in the denmark is danes.,Airport,seen,0.236,0.4131958213,104.348,template,1triple
178,1433935734,6352345,3,1,3,"Elliot_See | deathDate | ""1966-02-28""",vietnam,elliot see died on 1966-02- 28.,Astronaut,seen,0.308,0.3725790923,53.571,template,1triple
179,1433935734,43942797,3,3,3,"Elliot_See | deathDate | ""1966-02-28""",vietnam,elliot see died on 1966-02- 28.,Astronaut,seen,0.308,0.3725790923,53.571,template,1triple
180,1433935734,40925305,3,3,3,"Elliot_See | deathDate | ""1966-02-28""",vietnam,elliot see died on 1966-02- 28.,Astronaut,seen,0.308,0.3725790923,53.571,template,1triple
181,1433935735,6352345,2,1,1,Abel_Hernández | club | Uruguay_national_football_team,adapt,abhis che plays for the uk rupiah national football team.,Athlete,unseen,0.252,0.3269801688,54.545,neural,1triple
182,1433935735,43942797,2,2,2,Abel_Hernández | club | Uruguay_national_football_team,adapt,abhis che plays for the uk rupiah national football team.,Athlete,unseen,0.252,0.3269801688,54.545,neural,1triple
183,1433935735,40925305,3,3,1,Abel_Hernández | club | Uruguay_national_football_team,adapt,abhis che plays for the uk rupiah national football team.,Athlete,unseen,0.252,0.3269801688,54.545,neural,1triple
184,1433935736,6352345,1,1,2,Gubbio | region | Umbria,tilburg-smt,gubbio is from the umbria,SportsTeam,seen,0.19,0.3097236392,53.333,smt,1triple
185,1433935736,43942797,3,3,3,Gubbio | region | Umbria,tilburg-smt,gubbio is from the umbria,SportsTeam,seen,0.19,0.3097236392,53.333,smt,1triple
186,1433935736,40925305,2,2,1,Gubbio | region | Umbria,tilburg-smt,gubbio is from the umbria,SportsTeam,seen,0.19,0.3097236392,53.333,smt,1triple
187,1433935737,6352345,2,1,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,upf-forge,a.d. isidro metapán plays in salvadoran primera división.,SportsTeam,seen,0.125,0.536366945,65.854,template,1triple
188,1433935737,43942797,3,3,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,upf-forge,a.d. isidro metapán plays in salvadoran primera división.,SportsTeam,seen,0.125,0.536366945,65.854,template,1triple
189,1433935737,40925305,2,2,3,A.D._Isidro_Metapán | league | Salvadoran_Primera_División,upf-forge,a.d. isidro metapán plays in salvadoran primera división.,SportsTeam,seen,0.125,0.536366945,65.854,template,1triple
190,1433935738,6352345,3,1,3,Al-Zawra'a_SC | manager | Basim_Qasim,tilburg-nmt,the manager of al-zawraa sc is basim qasim.,Athlete,unseen,0.314,0.4575969245,58.333,neural,1triple
191,1433935738,43942797,3,3,3,Al-Zawra'a_SC | manager | Basim_Qasim,tilburg-nmt,the manager of al-zawraa sc is basim qasim.,Athlete,unseen,0.314,0.4575969245,58.333,neural,1triple
192,1433935738,40925305,3,3,3,Al-Zawra'a_SC | manager | Basim_Qasim,tilburg-nmt,the manager of al-zawraa sc is basim qasim.,Athlete,unseen,0.314,0.4575969245,58.333,neural,1triple
193,1433935739,6352345,3,1,3,"Asher_and_Mary_Isabelle_Richardson_House | ReferenceNumber in the National Register of Historic Places | ""88002539""",baseline,asher and mary isabelle richardson house has the reference number 88002539 in the national register of historic places.,Building,seen,0.888,1,10,neural,1triple
194,1433935739,43942797,3,3,3,"Asher_and_Mary_Isabelle_Richardson_House | ReferenceNumber in the National Register of Historic Places | ""88002539""",baseline,asher and mary isabelle richardson house has the reference number 88002539 in the national register of historic places.,Building,seen,0.888,1,10,neural,1triple
195,1433935739,40925305,3,3,3,"Asher_and_Mary_Isabelle_Richardson_House | ReferenceNumber in the National Register of Historic Places | ""88002539""",baseline,asher and mary isabelle richardson house has the reference number 88002539 in the national register of historic places.,Building,seen,0.888,1,10,neural,1triple
196,1433935740,6352345,3,1,3,Juan_Perón | party | Labour_Party_(Argentina),upf-forge,juan perón belongs to the labour party (argentina).,Politician,unseen,0.421,0.4914427233,36.364,template,1triple
197,1433935740,43942797,3,3,3,Juan_Perón | party | Labour_Party_(Argentina),upf-forge,juan perón belongs to the labour party (argentina).,Politician,unseen,0.421,0.4914427233,36.364,template,1triple
198,1433935740,40421145,3,3,3,Juan_Perón | party | Labour_Party_(Argentina),upf-forge,juan perón belongs to the labour party (argentina).,Politician,unseen,0.421,0.4914427233,36.364,template,1triple
199,1433935741,6352345,3,1,3,Aenir | language | English_language,baseline,aenir is written in english.,WrittenWork,seen,0.548,1,33.333,neural,1triple
200,1433935741,40421145,3,3,1,Aenir | language | English_language,baseline,aenir is written in english.,WrittenWork,seen,0.548,1,33.333,neural,1triple
201,1433935741,20312760,3,2,1,Aenir | language | English_language,baseline,aenir is written in english.,WrittenWork,seen,0.548,1,33.333,neural,1triple
202,1433935742,6352345,3,1,3,"1001_Gaussia | formerName | ""1923 OAA907 XC""",tilburg-nmt,the previous name of 1001 gaussia was 1923 oaa907 xc.,CelestialBody,unseen,0.442,0.4869934593,52.941,neural,1triple
203,1433935742,20312760,3,3,3,"1001_Gaussia | formerName | ""1923 OAA907 XC""",tilburg-nmt,the previous name of 1001 gaussia was 1923 oaa907 xc.,CelestialBody,unseen,0.442,0.4869934593,52.941,neural,1triple
204,1433935742,11131207,3,3,3,"1001_Gaussia | formerName | ""1923 OAA907 XC""",tilburg-nmt,the previous name of 1001 gaussia was 1923 oaa907 xc.,CelestialBody,unseen,0.442,0.4869934593,52.941,neural,1triple
205,1433935743,6352345,1,1,2,United_States | ethnicGroup | Native_Americans_in_the_United_States,webnlg,"native americans are on of the ethnic groups in the united states .
",MeanOfTransportation,unseen,1,1,1,human,1triple
206,1433935743,40421145,2,1,2,United_States | ethnicGroup | Native_Americans_in_the_United_States,webnlg,"native americans are on of the ethnic groups in the united states .
",MeanOfTransportation,unseen,1,1,1,human,1triple
207,1433935743,11131207,3,1,3,United_States | ethnicGroup | Native_Americans_in_the_United_States,webnlg,"native americans are on of the ethnic groups in the united states .
",MeanOfTransportation,unseen,1,1,1,human,1triple
208,1433935744,6352345,3,1,3,"Abradab | background | ""solo_singer""",melbourne,abradab was solo singer.,Artist,unseen,0.067,0.3569273398,73.684,neural,1triple
209,1433935744,40421145,1,1,3,"Abradab | background | ""solo_singer""",melbourne,abradab was solo singer.,Artist,unseen,0.067,0.3569273398,73.684,neural,1triple
210,1433935744,43877630,1,1,1,"Abradab | background | ""solo_singer""",melbourne,abradab was solo singer.,Artist,unseen,0.067,0.3569273398,73.684,neural,1triple
211,1433935745,6352345,2,1,1,Al-Zawra'a_SC | manager | Basim_Qasim,pkuwriter,basim qasim ' s council is the manager of the university.,Athlete,unseen,0.29,0.2723981779,75,neural,1triple
212,1433935745,43877630,1,1,1,Al-Zawra'a_SC | manager | Basim_Qasim,pkuwriter,basim qasim ' s council is the manager of the university.,Athlete,unseen,0.29,0.2723981779,75,neural,1triple
213,1433935745,11131207,1,1,1,Al-Zawra'a_SC | manager | Basim_Qasim,pkuwriter,basim qasim ' s council is the manager of the university.,Athlete,unseen,0.29,0.2723981779,75,neural,1triple
214,1433935746,6352345,3,1,3,Romania | capital | Bucharest,upf-forge,the capital of romania is bucharest.,University,seen,0.643,1,28.571,template,1triple
215,1433935746,43877630,3,3,3,Romania | capital | Bucharest,upf-forge,the capital of romania is bucharest.,University,seen,0.643,1,28.571,template,1triple
216,1433935746,11131207,3,3,3,Romania | capital | Bucharest,upf-forge,the capital of romania is bucharest.,University,seen,0.643,1,28.571,template,1triple
217,1433935747,6352345,1,1,3,Abel_Hernández | club | Uruguay_national_football_team,upf-forge,abel hernández plays for uruguay national football team.,Athlete,unseen,0.246,0.5360604629,36.364,template,1triple
218,1433935747,43877630,2,1,3,Abel_Hernández | club | Uruguay_national_football_team,upf-forge,abel hernández plays for uruguay national football team.,Athlete,unseen,0.246,0.5360604629,36.364,template,1triple
219,1433935747,11131207,3,3,3,Abel_Hernández | club | Uruguay_national_football_team,upf-forge,abel hernández plays for uruguay national football team.,Athlete,unseen,0.246,0.5360604629,36.364,template,1triple
220,1433935748,6352345,3,1,3,"Ben_Urich | fullName | ""Benjamin Urich""",baseline,ben urich ' s full name is benjamin urich.,ComicsCharacter,seen,0.773,1,19.048,neural,1triple
221,1433935748,43877630,3,3,3,"Ben_Urich | fullName | ""Benjamin Urich""",baseline,ben urich ' s full name is benjamin urich.,ComicsCharacter,seen,0.773,1,19.048,neural,1triple
222,1433935748,11131207,3,3,3,"Ben_Urich | fullName | ""Benjamin Urich""",baseline,ben urich ' s full name is benjamin urich.,ComicsCharacter,seen,0.773,1,19.048,neural,1triple
223,1433935749,43877630,3,3,3,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,webnlg,"prime minister of azerbaijan is the official title of the leader of azerbaijan .
",Monument,seen,1,1,1,human,1triple
224,1433935749,31708939,3,3,3,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,webnlg,"prime minister of azerbaijan is the official title of the leader of azerbaijan .
",Monument,seen,1,1,1,human,1triple
225,1433935749,35903629,3,2,3,Azerbaijan | leaderTitle | Prime_Minister_of_Azerbaijan,webnlg,"prime minister of azerbaijan is the official title of the leader of azerbaijan .
",Monument,seen,1,1,1,human,1triple
226,1433935750,31708939,2,2,3,United_States | ethnicGroup | Asian_Americans,tilburg-nmt,asian americans are an ethnic group in united states.,WrittenWork,seen,0.298,0.4089435774,67.742,neural,1triple
227,1433935750,35903629,3,2,3,United_States | ethnicGroup | Asian_Americans,tilburg-nmt,asian americans are an ethnic group in united states.,WrittenWork,seen,0.298,0.4089435774,67.742,neural,1triple
228,1433935750,32142063,2,1,3,United_States | ethnicGroup | Asian_Americans,tilburg-nmt,asian americans are an ethnic group in united states.,WrittenWork,seen,0.298,0.4089435774,67.742,neural,1triple
229,1433935751,31708939,3,3,3,Alvah_Sabin | party | Whig_Party_(United_States),webnlg,"alvah sabin was a member of the united states whig party .
",Politician,unseen,1,1,1,human,1triple
