id,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize,fluency,grammar,semantics
95,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,tilburg-nmt,"there are 50 floors at 108 st georges terrace, a building that was completed in 1988.",Building,seen,0.273,0.458146413396909,73.333,neural,2triple,2.6666666666666665,2.6666666666666665,2.6666666666666665
96,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,tilburg-pipe,108 st. georges terrace has 50 floors and was completed in 1988.,Building,seen,0.36,0.45157342032045,46.667,template,2triple,3.0,3.0,3.0
97,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,tilburg-smt,108 st georges terrace has a 50 floors 108 st georges terrace was completed in 1988.,Building,seen,0.555,0.427381987088998,53.333,smt,2triple,1.3333333333333333,1.0,3.0
98,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,upf-forge,"108 st georges terrace, which was completed in 1988, has 50 floors.",Building,seen,0.305,0.581348657198283,46.667,template,2triple,2.6666666666666665,2.6666666666666665,2.6666666666666665
99,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,vietnam,"there are 50 floors at 108 st georges terrace, a building that was completed in 1988.",Building,seen,0.273,0.458146413396909,73.333,template,2triple,3.0,3.0,3.0
100,108_St_Georges_Terrace | floorCount | 50<br>108_St_Georges_Terrace | completionDate | 1988,webnlg,"108 st georges terrace was completed in 1988 and has a floor count of 50 .
",Building,seen,1,1,1,human,2triple,3.0,3.0,3.0
101,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,adapt,"10982-31 is the mass for the easch, 1,09 felicitas, in the 206-12-31 and a mass of 13705000.0.",CelestialBody,unseen,0.091,0.144100185264793,85.714,neural,3triple,1.0,1.0,1.3333333333333333
102,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,baseline,the 2nd party is governed by the flemish government.,CelestialBody,unseen,0.035,0.0319021819572448,92.857,neural,3triple,2.6666666666666665,3.0,1.0
103,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,melbourne,109 felicitas is in 2006-12-31 and has the lccn number 139705000.0 and the lccn number 7.5.,CelestialBody,unseen,0.12,0.235474674578126,85.714,neural,3triple,1.3333333333333333,1.3333333333333333,2.0
104,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,pkuwriter,"the epoch of 109 felicitas, of which the mass is 7. 5 (kilograms), is 2006-12-31. the orbital period of it is 139705000. 0.",CelestialBody,unseen,0.125,0.359855513187858,75,neural,3triple,2.0,2.3333333333333335,2.0
105,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,tilburg-nmt,"109 felicitas is affiliated to bridge-1. it has 139705000.0 postgraduate students and december 31st 2006. 109 felicitas is affiliated to bridge-1, which has it headquarters in 7.5 (kilograms).",CelestialBody,unseen,0.191,0.272620142117233,85.714,neural,3triple,1.0,2.0,1.0
106,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,tilburg-pipe,,CelestialBody,unseen,0,0,96.429,template,3triple,1.0,1.0,1.0
107,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,tilburg-smt,109 felicitas epoch 2006-12-31 109 felicitas mass 7.5 (kilograms) 109 felicitas orbitalperiod 139705000.0,CelestialBody,unseen,0.065,0.264653158733454,82.143,smt,3triple,1.3333333333333333,1.3333333333333333,2.0
108,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,upf-forge,"109 felicitas, the mass of which is 7500.0, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 109 felicitas is 1.39705e+08.",CelestialBody,unseen,0.151,0.295217073708112,78.571,template,3triple,2.0,2.3333333333333335,2.0
109,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,vietnam,null,CelestialBody,unseen,0,0,96.429,template,3triple,1.0,1.0,1.0
110,109_Felicitas | epoch | 2006-12-31<br>109_Felicitas | mass | 7.5 (kilograms)<br>109_Felicitas | orbitalPeriod | 139705000.0,webnlg,"109 felicitas has an epoch date of 31 december 2006 , a mass of 7 . 5 kg and an orbital period of 139705000 . 0 .
",CelestialBody,unseen,1,1,1,human,3triple,3.0,3.0,3.0
111,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),adapt,"the 1.02 square kilometers is the mass for the runway at 1101 cakes, which is located in the country of 0.02 kilometers. it is 1101 covers and the mass is 5.02 square kilometres. it has a mass of 1101, and the mass is 5.02 square kilometres. it has a mass of 1101, and the mass is 5.02 square kilometres. it has a mass of 1101, and the mass is 5.02 kilometers.",CelestialBody,unseen,0.067,0.17380652834522,112.258,neural,5triple,1.3333333333333333,1.6666666666666667,1.0
112,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),baseline,the 2nd party is governed by the port authority of regionserved and regionserved.,CelestialBody,unseen,0.018,0.0346928239545689,90.968,neural,5triple,1.6666666666666667,1.3333333333333333,1.0
113,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),melbourne,1101 clematis is a food found in 2006-12-31 and has the lccn number 183309000.0. it is operated by 0.02 and has the lccn number 5.7.,CelestialBody,unseen,0.054,0.175465530905067,83.226,neural,5triple,1.3333333333333333,1.3333333333333333,1.6666666666666667
114,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),pkuwriter,"the epoch of 1101 clematis is 2006-12-31, of which the escapevelocity is 0. 02 (kilometreperseconds). the mass of 1101 clematis is 5. 7 (kilograms) and it has a orbital period of 183309000. 0. tthe apoapsis of 1101 clematis is 520906000. 0 (kilometres).",CelestialBody,unseen,0.217,0.339671643976185,73.548,neural,5triple,1.6666666666666667,2.0,2.6666666666666665
115,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),tilburg-nmt,1101 clematis is located on 520906000.0 (kilometres). 1101 clematis is affiliated with bridge-1 based in december 31st 2006. 1101 clematis is affiliated with 5.7 (kilograms) and 0.02 (kilometreperseconds).,CelestialBody,unseen,0.08,0.199034137610566,87.097,neural,5triple,1.0,1.6666666666666667,2.0
116,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),tilburg-pipe,,CelestialBody,unseen,0,0,94.839,template,5triple,1.0,1.0,1.0
117,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),tilburg-smt,1101 clematis epoch 2006-12-31 1101 clematis escapevelocity 0.02 (kilometreperseconds) 1101 clematis mass 5.7 (kilograms) 1101 clematis orbitalperiod 183309000.0 1101 clematis apoapsis 520906000.0 (kilometres),CelestialBody,unseen,0.065,0.221675627114791,87.097,smt,5triple,1.0,1.6666666666666667,2.3333333333333335
118,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),upf-forge,"1101 clematis, the escape velocity of which is 72.0 kilometers per second, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 1101 clematis is 1.83309e+08. the mass of 1101 clematis is 5.7 kilograms. the apoapsis of 1101 clematis is 5.20906e8 kilometers.",CelestialBody,unseen,0.133,0.298202723027076,79.355,template,5triple,2.0,2.3333333333333335,2.0
119,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),vietnam,null,CelestialBody,unseen,0,0,94.839,template,5triple,1.0,1.0,1.0
120,1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | mass | 5.7 (kilograms)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | apoapsis | 520906000.0 (kilometres),webnlg,"1101 clematis has a mass of 5 . 7 kilograms , an orbital period of 183309000 . 0 and its epoch date was on 31st july 2016 . it has an escape velocity of 0 . 02 km / sec and its apoapsis is 520906000 . 0 kilometres .
",CelestialBody,unseen,1,1,1,human,5triple,1.6666666666666667,1.6666666666666667,1.3333333333333333
121,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",adapt,"the 1,01 clexis, formerly known as the "" 186-12-31 "", is located at 11 01 clexis, formerly called 1928 sv. it is located at 11 01 clexis, formerly called 1928 s00 and a total of 1012-31. it was completed in 200612-31, and a total area of 18612-31.",CelestialBody,unseen,0.105,0.146796794972415,110.377,neural,4triple,2.3333333333333335,2.0,1.6666666666666667
122,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",baseline,the port authority of regionserved and new jersey is hubairport.,CelestialBody,unseen,0.028,0.0319233838786911,84.906,neural,4triple,1.6666666666666667,1.3333333333333333,1.0
123,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",melbourne,2006-12-31 is the operating organisation of 1101 clematis which is lead by 1928 sj it has the lccn number 183309000.0 and the lccn number 445895000000.0.,CelestialBody,unseen,0.121,0.263388810239315,79.245,neural,4triple,2.0,2.5,1.0
124,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",pkuwriter,"1101 clematis has an epoch of 2006-12-31, of which the former name is 1928 sj. the orbiital period of 1101 clematis is 183309000. 0 and the periapsis of it is 445895000000. 0.",CelestialBody,unseen,0.175,0.361260349237204,73.585,neural,4triple,2.0,2.0,2.3333333333333335
125,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",tilburg-nmt,"1101 clematis is affiliated to bridge-1 based in 1928 sj. 1101 clematis has december 31st 2006 with 183309000.0 and is affiliated to bridge-1, which has 1101 clematis headquarters in 1928 sj.",CelestialBody,unseen,0.154,0.22644888945951,76.415,neural,4triple,1.0,1.0,2.0
126,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",tilburg-pipe,1101 clematis was formerly called 1928 sj.,CelestialBody,unseen,0.006,0.160821226752613,82.075,template,4triple,3.0,3.0,1.0
127,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",tilburg-smt,1101 clematis epoch 2006-12-31 1101 clematis the 1928 sj 1101 clematis orbitalperiod 183309000.0 1101 clematis periapsis 445895000000.0,CelestialBody,unseen,0.09,0.245594540277405,79.245,smt,4triple,1.3333333333333333,1.3333333333333333,2.3333333333333335
128,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",upf-forge,"1101 clematis, which was formerly known as 1928 sj, was last seen in december 31 (2006 (jd2454100.5)). the orbital period of 1101 clematis is 1.83309e+08. the periapsis of 1101 clematis is 4.45895e+11.",CelestialBody,unseen,0.158,0.281078682421985,76.415,template,4triple,1.3333333333333333,1.6666666666666667,2.0
129,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",vietnam,null,CelestialBody,unseen,0,0,93.396,template,4triple,1.0,1.0,1.0
130,"1101_Clematis | epoch | 2006-12-31<br>1101_Clematis | formerName | ""1928 SJ""<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0",webnlg,"the epoch of 1101 clematis is on the 31st of july 2016 and it has an orbital period of 183309000 . 0 . its former name is "" 1928 sj "" and it has a periapsis of 445895000000 .
",CelestialBody,unseen,1,1,1,human,4triple,3.0,3.0,2.5
131,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,adapt,"the "" 1.02 "" kilometers "" is for "" 1.02 kilometers "". it is 1101 (kilometers) and 1101 coversis, a total area of 1,02 kilometers. it is located in the city of 1101 and is located in the town of 186-12-3.",CelestialBody,unseen,0.283,0.123299470645778,105.714,neural,4triple,1.0,1.0,1.0
132,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,baseline,the 2nd party is governed by the port authority of regionserved and regionserved.,CelestialBody,unseen,0.063,0.0358710210722063,82.857,neural,4triple,1.0,1.0,1.0
133,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,melbourne,1101 clematis (new zealand) is operated by the 0.02 course. it has the lccn number 445895000000.0 and the lccn number 183309000.0. it is 2006-12-31.,CelestialBody,unseen,0.142,0.199118272204813,80,neural,4triple,1.0,1.5,2.0
134,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,pkuwriter,"the escape velocity of 1101 clematis, of which the orbital period is 183309000. 0, is 0. 02 (kilometreperseconds). the periapsis of 1101 clematis is 445895000000. 0 while the epoch of it is 2006-12-31.",CelestialBody,unseen,0.156,0.321831818138176,80,neural,4triple,2.5,2.5,3.0
135,1101_Clematis | escapeVelocity | 0.02 (kilometrePerSeconds)<br>1101_Clematis | orbitalPeriod | 183309000.0<br>1101_Clematis | periapsis | 445895000000.0<br>1101_Clematis | epoch | 2006-12-31,tilburg-nmt,1101 clematis was established in 445895000000.0 and is affiliated with bridge-1 headquartered in 183309000.0. 1101 clematis has 445895000000.0 postgraduate students and 0.02 (kilometreperseconds).,CelestialBody,unseen,0.081,0.173791429968101,82.857,neural,4triple,1.0,1.0,1.0
